日付,レース場,レース番号,1着艇,2着艇,3着艇,1号艇_登録番号,1号艇_年齢,1号艇_支部,1号艇_体重,1号艇_級別,1号艇_全国勝率,1号艇_全国2連対率,1号艇_当地勝率,1号艇_当地2連対率,1号艇_モーター番号,1号艇_モーター2連対率,1号艇_ボート番号,1号艇_ボート2連対率,1号艇_展示タイム,1号艇_平均ST,1号艇_全体平均ST,1号艇_1着率,1号艇_2-3着率,2号艇_登録番号,2号艇_年齢,2号艇_支部,2号艇_体重,2号艇_級別,2号艇_全国勝率,2号艇_全国2連対率,2号艇_当地勝率,2号艇_当地2連対率,2号艇_モーター番号,2号艇_モーター2連対率,2号艇_ボート番号,2号艇_ボート2連対率,2号艇_展示タイム,2号艇_平均ST,2号艇_全体平均ST,2号艇_1着率,2号艇_2-3着率,3号艇_登録番号,3号艇_年齢,3号艇_支部,3号艇_体重,3号艇_級別,3号艇_全国勝率,3号艇_全国2連対率,3号艇_当地勝率,3号艇_当地2連対率,3号艇_モーター番号,3号艇_モーター2連対率,3号艇_ボート番号,3号艇_ボート2連対率,3号艇_展示タイム,3号艇_平均ST,3号艇_全体平均ST,3号艇_1着率,3号艇_2-3着率,4号艇_登録番号,4号艇_年齢,4号艇_支部,4号艇_体重,4号艇_級別,4号艇_全国勝率,4号艇_全国2連対率,4号艇_当地勝率,4号艇_当地2連対率,4号艇_モーター番号,4号艇_モーター2連対率,4号艇_ボート番号,4号艇_ボート2連対率,4号艇_展示タイム,4号艇_平均ST,4号艇_全体平均ST,4号艇_1着率,4号艇_2-3着率,5号艇_登録番号,5号艇_年齢,5号艇_支部,5号艇_体重,5号艇_級別,5号艇_全国勝率,5号艇_全国2連対率,5号艇_当地勝率,5号艇_当地2連対率,5号艇_モーター番号,5号艇_モーター2連対率,5号艇_ボート番号,5号艇_ボート2連対率,5号艇_展示タイム,5号艇_平均ST,5号艇_全体平均ST,5号艇_1着率,5号艇_2-3着率,6号艇_登録番号,6号艇_年齢,6号艇_支部,6号艇_体重,6号艇_級別,6号艇_全国勝率,6号艇_全国2連対率,6号艇_当地勝率,6号艇_当地2連対率,6号艇_モーター番号,6号艇_モーター2連対率,6号艇_ボート番号,6号艇_ボート2連対率,6号艇_展示タイム,6号艇_平均ST,6号艇_全体平均ST,6号艇_1着率,6号艇_2-3着率,1号艇が勝つか,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇以外で予測1着艇
2025-03-26,宮島,2,1,3,2,4692.0,41.0,福井,54.0,B1,4.8,33.66,7.43,71.43,61.0,38.1,34.0,28.18,6.8,0.1590909090909091,0.1458552631578947,0.0,0.217391304347826,4831.0,29.0,福岡,57.0,A1,6.96,36.71,6.78,33.33,62.0,33.33,30.0,44.55,6.78,0.1125806451612903,0.1198,0.0,0.1724137931034483,4650.0,40.0,愛知,53.0,A1,6.55,47.93,6.78,55.56,25.0,28.28,59.0,34.55,6.78,0.1460975609756097,0.1474380165289256,0.0,0.1153846153846153,5172.0,24.0,徳島,53.0,B1,5.5,33.98,0.0,0.0,69.0,22.47,28.0,26.92,6.79,0.1753846153846154,0.1745327102803738,0.4210526315789473,0.4210526315789473,4254.0,41.0,滋賀,53.0,A2,5.92,43.09,7.25,50.0,64.0,33.33,82.0,35.59,6.78,0.1474358974358974,0.1360483870967742,0.0588235294117647,0.5294117647058824,3340,59,東京,54,B1,4.9,29.37,0.0,0.0,56,25.0,62,26.88,6.8,0.1811428571428571,0.173076923076923,0.1052631578947368,0.2105263157894736,0,0.4385046497531605,0.2987821114624943,0.10756424219914684,0.13638929363076624,0.018759702954432217,2
2025-03-26,宮島,3,1,3,2,3788.0,53.0,徳島,52.0,B2,5.43,33.67,5.22,31.25,54.0,37.84,33.0,38.46,6.82,0.11,0.1267391304347826,0.0,0.3333333333333333,4158.0,43.0,山口,57.0,B1,4.6,23.47,4.74,24.56,17.0,37.86,15.0,44.21,6.9,0.1808888888888889,0.1721171171171171,0.0526315789473684,0.1578947368421052,3978.0,47.0,東京,51.0,A1,6.45,35.25,6.8,60.0,18.0,38.05,23.0,37.29,6.76,0.1297872340425532,0.1427598566308243,0.0,0.0,3436.0,55.0,岡山,50.0,A2,5.33,31.31,5.75,35.0,16.0,30.84,57.0,25.32,6.85,0.1139393939393939,0.1298578199052132,0.4137931034482758,0.3448275862068966,4293.0,39.0,愛知,59.0,A2,5.35,38.32,4.89,33.33,75.0,19.05,50.0,25.81,6.84,0.1671428571428571,0.1660975609756097,0.0444444444444444,0.4666666666666667,4708,35,広島,53,B1,4.47,18.81,4.8,25.22,12,28.87,78,36.21,6.86,0.2007142857142857,0.1959763313609467,0.0930232558139534,0.4418604651162791,0,0.11271681087266103,0.6237604468288338,0.1747154395435611,0.07009722763724535,0.018710075117698843,3
2025-03-26,宮島,4,1,3,2,4688.0,32.0,東京,53.0,A1,6.57,47.2,6.23,42.11,24.0,37.17,77.0,33.04,6.86,0.1445283018867924,0.1331868131868132,0.0256410256410256,0.358974358974359,3951.0,48.0,大阪,56.0,A2,5.93,38.24,5.16,26.32,14.0,33.01,27.0,32.11,6.87,0.1727272727272727,0.1720233463035019,0.0,0.2045454545454545,4636.0,35.0,徳島,54.0,B1,3.18,9.23,3.7,22.0,71.0,25.81,20.0,36.45,6.86,0.1814814814814815,0.1811278195488722,0.0,0.2,3350.0,56.0,山口,54.0,A2,4.76,27.08,5.28,39.13,78.0,23.66,24.0,25.27,6.84,0.1524242424242424,0.1558222222222222,0.5,0.325,4060.0,45.0,福岡,56.0,B1,4.73,29.55,5.06,37.14,57.0,21.79,64.0,35.58,6.8,0.148,0.1553456221198156,0.1,0.325,5016,27,兵庫,53,A2,6.46,47.37,5.2,40.0,22,38.6,56,34.71,6.78,0.16,0.1423809523809523,0.119047619047619,0.5476190476190477,1,0.33639661172568225,0.09936794634463966,0.2784858549261939,0.1412326783033416,0.1445169087001427,2
2025-03-26,宮島,5,1,6,2,4061.0,45.0,福井,55.0,A1,7.11,46.09,7.0,58.33,50.0,42.86,51.0,41.82,6.8,0.1293939393939394,0.1395729537366548,0.0833333333333333,0.2708333333333333,3929.0,49.0,愛知,52.0,B1,5.09,30.49,4.75,27.27,21.0,34.62,74.0,30.7,6.78,0.161,0.1462672811059908,0.0,0.2727272727272727,5299.0,22.0,香川,53.0,B1,5.1,30.0,3.33,9.52,81.0,28.42,17.0,30.0,6.85,0.173125,0.178848167539267,0.054054054054054,0.2702702702702703,5336.0,19.0,山口,55.0,B2,1.38,0.0,1.78,0.0,72.0,37.61,79.0,30.89,6.78,0.2295121951219512,0.2245505617977528,0.5925925925925926,0.2962962962962963,3987.0,46.0,静岡,53.0,A2,5.98,42.24,5.06,38.89,30.0,30.91,32.0,31.9,6.79,0.1261538461538461,0.1404761904761904,0.0555555555555555,0.3888888888888889,4463,38,福岡,56,A2,5.76,36.27,6.7,40.0,36,34.51,75,31.91,6.8,0.1590243902439024,0.1507438016528925,0.027027027027027,0.4864864864864865,1,0.2540012851338161,0.27438721354050183,0.048431098056047006,0.34201460543830287,0.08116579783133226,5
2025-03-26,宮島,6,2,5,3,5172.0,24.0,徳島,53.0,B1,5.5,33.98,0.0,0.0,69.0,22.47,28.0,26.92,6.74,0.1637931034482758,0.1745327102803738,0.0769230769230769,0.3076923076923077,3804.0,50.0,福岡,53.0,B1,4.17,23.19,4.84,23.26,74.0,35.48,60.0,48.57,6.72,0.1740625,0.1632941176470588,0.0625,0.125,3499.0,56.0,広島,52.0,A1,5.96,38.71,6.64,51.91,11.0,34.65,52.0,35.64,6.76,0.1190909090909091,0.1385645933014354,0.0,0.1481481481481481,3908.0,46.0,香川,56.0,A1,6.71,51.15,6.95,47.62,29.0,33.64,18.0,31.87,6.76,0.1471428571428571,0.1440304182509506,0.2222222222222222,0.3333333333333333,3587.0,51.0,徳島,61.0,B2,4.27,22.03,2.67,11.11,55.0,24.73,58.0,38.18,6.72,0.1591666666666666,0.1685576923076923,0.2,0.3,3224,59,佐賀,53,B1,4.25,25.74,4.84,31.58,80,35.92,65,29.07,6.72,0.1736666666666666,0.1719196428571428,0.0,0.0909090909090909,0,0.12525562332024473,0.34873447833724686,0.4483943938847168,0.035698368081231446,0.04191713637655997,4
2025-03-26,宮島,7,2,3,1,4146.0,43.0,滋賀,54.0,B1,5.04,30.34,0.0,0.0,15.0,35.58,36.0,35.48,6.76,0.1406451612903226,0.1523222748815166,0.1,0.1,4446.0,38.0,兵庫,52.0,A1,6.9,51.09,7.3,63.33,77.0,36.63,11.0,29.66,6.71,0.1393877551020408,0.1393771626297578,0.0,0.2222222222222222,3436.0,55.0,岡山,50.0,A2,5.33,31.31,5.75,35.0,16.0,30.84,57.0,25.32,6.75,0.1345,0.1298578199052132,0.125,0.0,3702.0,51.0,福岡,57.0,B1,4.75,28.99,4.85,30.0,19.0,29.7,53.0,46.15,6.71,0.1261538461538461,0.1457142857142857,0.4666666666666667,0.2,4644.0,45.0,東京,51.0,A2,4.75,22.5,5.58,25.0,76.0,18.39,76.0,37.5,6.78,0.156,0.1704093567251462,0.0,0.375,3539,57,山口,53,B1,4.06,19.0,3.37,14.71,39,21.36,19,32.56,6.76,0.21,0.1817821782178217,0.0714285714285714,0.3571428571428571,0,0.8008657042333109,0.08685380394823444,0.06484809397000525,0.031282592244984135,0.016149805603465243,2
2025-03-26,宮島,8,1,2,3,4158.0,43.0,山口,57.0,B1,4.6,23.47,4.74,24.56,17.0,37.86,15.0,44.21,6.81,0.1671428571428571,0.1721171171171171,0.0,0.4545454545454545,4650.0,40.0,愛知,53.0,A1,6.55,47.93,6.78,55.56,25.0,28.28,59.0,34.55,6.8,0.1561538461538461,0.1474380165289256,0.0,0.2857142857142857,5016.0,27.0,兵庫,53.0,A2,6.46,47.37,5.2,40.0,22.0,38.6,56.0,34.71,6.69,0.1532432432432432,0.1423809523809523,0.0,0.2,4120.0,43.0,滋賀,53.0,A2,5.86,39.62,4.0,12.5,23.0,35.24,35.0,27.2,6.84,0.1515384615384615,0.1625423728813559,0.2068965517241379,0.3793103448275862,3430.0,56.0,広島,55.0,B1,3.21,12.35,4.33,26.09,37.0,45.79,16.0,25.93,6.8,0.17825,0.1678,0.054054054054054,0.3243243243243243,4988,27,静岡,56,B1,3.8,22.73,0.0,0.0,52,14.12,31,36.29,6.84,0.1414285714285714,0.1373513513513513,0.0571428571428571,0.3428571428571428,0,0.48570129393350303,0.347342033091516,0.11840510730202969,0.032638100095312636,0.015913465577638772,2
2025-03-26,宮島,9,1,4,5,3717.0,50.0,岡山,56.0,A2,5.79,39.08,6.42,46.15,59.0,26.73,61.0,34.75,6.77,0.13,0.141340206185567,0.0571428571428571,0.1714285714285714,3340.0,59.0,東京,54.0,B1,4.9,29.37,0.0,0.0,56.0,25.0,62.0,26.88,6.81,0.1664150943396226,0.173076923076923,0.0,0.2413793103448276,3788.0,53.0,徳島,52.0,B2,5.43,33.67,5.22,31.25,54.0,37.84,33.0,38.46,6.74,0.145,0.1267391304347826,0.0,0.0714285714285714,3951.0,48.0,大阪,56.0,A2,5.93,38.24,5.16,26.32,14.0,33.01,27.0,32.11,6.81,0.1524324324324324,0.1720233463035019,0.3333333333333333,0.2916666666666667,4252.0,41.0,福岡,51.0,B1,4.49,27.27,4.12,16.0,34.0,35.71,69.0,40.16,6.78,0.1562857142857142,0.1652020202020202,0.0571428571428571,0.5142857142857142,5386,19,兵庫,53,B2,1.31,0.0,0.0,0.0,28,37.27,55,31.31,6.78,0.1903333333333333,0.1943478260869565,0.0,0.34375,1,0.14880647362641095,0.44276922988727296,0.2683198639564206,0.13453775799284107,0.005566674537054466,3
2025-03-26,常滑,2,2,1,5,5128.0,28.0,三重,57.0,B2,3.3,18.92,4.0,29.73,37.0,41.03,52.0,33.9,6.79,0.2255555555555556,0.1827083333333333,0.0,0.0384615384615384,5267.0,24.0,大阪,51.0,A2,6.5,51.95,4.26,13.04,59.0,37.8,26.0,30.06,6.77,0.1412195121951219,0.1404700854700854,0.4642857142857143,0.2857142857142857,5179.0,27.0,兵庫,54.0,B2,3.52,12.99,4.92,30.77,16.0,37.04,38.0,32.1,6.85,0.2045833333333333,0.1725,0.024390243902439,0.6341463414634146,5212.0,26.0,福岡,56.0,B1,4.38,20.75,4.5,15.0,26.0,34.48,65.0,35.1,6.85,0.1587096774193548,0.1635714285714286,0.1470588235294117,0.4411764705882353,5319.0,23.0,愛知,52.0,B1,3.11,12.64,1.24,0.0,28.0,23.29,39.0,36.9,6.81,0.1770588235294117,0.1915950920245399,0.048780487804878,0.4878048780487805,5017,26,滋賀,52,A1,6.82,48.72,6.78,55.38,7,28.4,37,43.48,6.84,0.1421212121212121,0.1464545454545454,0.0333333333333333,0.2,0,0.46440726767902796,0.09281464159838489,0.16367015625969789,0.03407894872585424,0.24502898573703505,2
2025-03-26,常滑,3,1,2,5,5206.0,27.0,岡山,52.0,B1,4.59,25.2,4.11,22.22,23.0,30.77,20.0,35.58,6.77,0.1196428571428571,0.139003984063745,0.0,0.217391304347826,5191.0,23.0,埼玉,53.0,A1,7.16,54.9,3.5,12.5,45.0,36.0,46.0,36.99,6.76,0.1351063829787234,0.127032967032967,0.5217391304347826,0.3478260869565217,5219.0,24.0,福岡,53.0,B1,3.97,22.41,4.43,28.57,14.0,35.8,73.0,31.88,6.78,0.1526315789473684,0.1723571428571428,0.0444444444444444,0.4444444444444444,5096.0,29.0,東京,54.0,B1,6.0,44.26,4.5,25.0,3.0,30.12,48.0,37.06,6.79,0.1314285714285714,0.1291836734693877,0.1489361702127659,0.4680851063829787,5196.0,23.0,愛知,54.0,A2,6.05,43.56,4.77,29.79,38.0,30.95,72.0,33.14,6.76,0.1578571428571428,0.1480597014925373,0.0681818181818181,0.3409090909090909,5300,22,愛知,52,B2,2.38,8.49,1.57,2.27,9,15.79,75,31.33,6.83,0.174,0.1833971291866028,0.025,0.45,0,0.5343350171120276,0.10731533812369023,0.23904840640061328,0.11017286189321078,0.00912837647045809,2
2025-03-26,常滑,4,6,3,2,5293.0,23.0,静岡,52.0,B1,2.8,6.25,2.17,0.0,55.0,32.14,18.0,36.53,6.84,0.1711111111111111,0.1751948051948052,0.0294117647058823,0.3823529411764705,5158.0,27.0,福岡,53.0,A2,5.36,34.21,5.38,30.77,54.0,25.58,74.0,36.26,6.81,0.1594444444444444,0.154757281553398,0.5,0.4047619047619047,5276.0,22.0,福岡,51.0,B1,5.25,34.21,4.08,15.38,57.0,30.12,15.0,44.17,6.79,0.1791428571428571,0.1672906403940886,0.0612244897959183,0.6122448979591837,5190.0,24.0,東京,52.0,B1,3.82,19.23,2.95,13.64,56.0,40.74,14.0,27.15,6.74,0.2262499999999999,0.19075,0.081081081081081,0.5675675675675675,4985.0,27.0,山口,52.0,A1,6.72,51.35,5.77,42.31,1.0,30.38,44.0,33.33,6.78,0.1685,0.1468620689655172,0.0526315789473684,0.5526315789473685,5161,25,兵庫,52,A2,6.0,46.48,0.0,0.0,27,28.92,27,31.25,6.75,0.1352631578947368,0.1328148148148148,0.0277777777777777,0.3888888888888889,0,0.3659951618882419,0.24246011081249988,0.07215960123253559,0.2331957393153385,0.08618938675138402,2
2025-03-26,常滑,5,1,4,2,5026.0,29.0,佐賀,55.0,A1,6.93,55.21,7.03,55.56,44.0,33.33,56.0,32.14,6.8,0.141,0.1437674418604651,0.0555555555555555,0.3611111111111111,5185.0,25.0,福井,53.0,A2,5.13,32.14,4.05,17.54,36.0,28.17,55.0,23.13,6.84,0.1584210526315789,0.1562672811059908,0.6862745098039216,0.2745098039215686,5315.0,24.0,埼玉,50.0,B2,2.31,8.49,1.29,0.0,39.0,36.71,33.0,25.81,6.86,0.1591666666666666,0.1760869565217391,0.225,0.45,5221.0,24.0,大阪,54.0,A2,6.62,51.52,5.07,28.57,62.0,27.63,24.0,30.49,6.85,0.159,0.1700921658986175,0.1176470588235294,0.4705882352941176,5329.0,21.0,兵庫,50.0,B1,3.09,11.54,2.29,0.0,32.0,18.57,50.0,38.1,6.81,0.1723404255319149,0.1679113924050633,0.1904761904761904,0.4285714285714285,5170,24,岡山,51,B1,4.91,28.32,3.73,26.67,43,22.97,12,26.42,6.82,0.1651515151515151,0.1514492753623188,0.1052631578947368,0.3421052631578947,1,0.1615523734346918,0.10725438337542795,0.6313914474628204,0.04430111259787186,0.055500683129188016,4
2025-03-26,常滑,6,1,3,2,5269.0,24.0,静岡,52.0,B1,4.7,27.94,4.14,14.29,31.0,26.51,22.0,32.08,6.69,0.1635483870967742,0.1529045643153527,0.0526315789473684,0.3947368421052631,5257.0,20.0,香川,53.0,A2,5.04,24.66,3.47,15.79,46.0,31.65,57.0,34.52,6.83,0.1764516129032258,0.1645026178010471,0.525,0.2,5081.0,26.0,福岡,52.0,B1,5.28,33.82,4.88,11.76,19.0,43.21,63.0,25.17,6.77,0.173170731707317,0.1721465968586387,0.12,0.32,5316.0,24.0,静岡,52.0,B1,3.64,14.29,2.54,7.69,49.0,25.29,41.0,38.69,6.76,0.1507843137254902,0.1607051282051282,0.1020408163265306,0.5306122448979592,5139.0,24.0,愛知,54.0,A2,5.87,40.0,5.15,32.35,47.0,33.33,30.0,28.48,6.79,0.1612,0.1550980392156862,0.125,0.475,5142,24,佐賀,50,A1,7.04,51.72,5.57,42.86,5,38.1,21,25.85,6.76,0.164390243902439,0.1495373665480427,0.1052631578947368,0.2631578947368421,0,0.2118100527648085,0.3948714951280108,0.0842636488191157,0.1351764063389833,0.1738783969490818,3
2025-03-26,常滑,8,2,4,3,5237.0,25.0,福岡,54.0,B1,3.08,15.58,2.0,0.0,33.0,34.18,64.0,28.57,6.83,0.125,0.1706936416184971,0.0,0.0,5068.0,25.0,愛知,51.0,A1,6.86,51.49,6.31,48.15,53.0,36.36,28.0,50.0,6.74,0.155531914893617,0.1470817120622568,0.0,0.0,5196.0,23.0,愛知,54.0,A2,6.05,43.56,4.77,29.79,38.0,30.95,72.0,33.14,6.82,0.1538235294117647,0.1480597014925373,0.3636363636363636,0.2121212121212121,5276.0,22.0,福岡,51.0,B1,5.25,34.21,4.08,15.38,57.0,30.12,15.0,44.17,6.87,0.1769444444444444,0.1672906403940886,0.027027027027027,0.4864864864864865,5122.0,23.0,埼玉,56.0,B1,4.44,28.21,2.25,0.0,15.0,47.56,31.0,35.0,6.93,0.1629629629629629,0.1602890173410404,0.0625,0.46875,5224,23,香川,53,A1,6.61,46.88,5.06,29.41,42,26.76,11,34.94,6.9,0.1960975609756097,0.1550819672131147,0.1034482758620689,0.1724137931034483,0,0.6379626473151422,0.15523660526417843,0.10325908819133378,0.04031681164149338,0.06322484758785227,2
2025-03-26,常滑,9,4,1,5,5221.0,24.0,大阪,54.0,A2,6.62,51.52,5.07,28.57,62.0,27.63,24.0,30.49,6.88,0.1651282051282051,0.1700921658986175,0.0384615384615384,0.4615384615384615,5293.0,23.0,静岡,52.0,B1,2.8,6.25,2.17,0.0,55.0,32.14,18.0,36.53,6.87,0.1876470588235294,0.1751948051948052,0.0294117647058823,0.2352941176470588,5128.0,28.0,三重,57.0,B2,3.3,18.92,4.0,29.73,37.0,41.03,52.0,33.9,6.84,0.1609523809523809,0.1827083333333333,0.275,0.45,5191.0,23.0,埼玉,53.0,A1,7.16,54.9,3.5,12.5,45.0,36.0,46.0,36.99,6.88,0.1169999999999999,0.127032967032967,0.1132075471698113,0.3773584905660377,5136.0,25.0,香川,54.0,A2,6.36,44.2,5.47,46.67,52.0,23.29,60.0,22.6,6.85,0.1148484848484848,0.1313513513513513,0.1081081081081081,0.4054054054054054,5201,22,東京,53,B1,5.13,40.0,0.0,0.0,13,21.05,16,32.47,6.85,0.194375,0.1709230769230769,0.075,0.25,1,0.06631603253562877,0.14538499566162966,0.6135124591342151,0.1391761762087678,0.03561033645975872,4
2025-03-26,平和島,1,1,2,4,4414.0,38.0,東京,45.0,B1,3.58,20.29,3.58,21.05,14.0,26.49,75.0,35.29,6.79,0.16,0.1744628099173553,0.0,0.1379310344827586,3334.0,56.0,広島,45.0,B1,5.15,31.86,5.29,31.71,67.0,29.19,23.0,25.17,6.73,0.198,0.1965991902834008,0.4883720930232558,0.3488372093023256,3528.0,54.0,愛知,48.0,B1,3.65,12.31,4.95,27.27,46.0,24.18,18.0,30.82,6.78,0.2163636363636363,0.2147770700636942,0.0232558139534883,0.5116279069767442,4775.0,31.0,静岡,46.0,B1,3.67,10.2,0.0,0.0,15.0,42.77,35.0,34.0,6.78,0.1613333333333333,0.1902083333333333,0.1555555555555555,0.4222222222222222,4501.0,37.0,岡山,45.0,B1,5.94,40.83,5.45,27.27,64.0,38.89,29.0,22.6,6.77,0.1453658536585365,0.1504048582995951,0.048780487804878,0.4878048780487805,5310,20,岡山,50,B1,1.72,0.0,1.13,0.0,36,41.98,32,38.32,6.76,0.2422222222222222,0.233235294117647,0.1052631578947368,0.2368421052631578,0,0.3877249144592139,0.10439720648760688,0.1777610388685503,0.30928717844570625,0.020829661738922523,2
2025-03-26,平和島,2,4,2,1,4253.0,41.0,滋賀,56.0,B1,4.62,24.51,4.0,16.67,35.0,40.36,30.0,35.88,6.82,0.1606451612903226,0.1755066079295154,0.0833333333333333,0.4722222222222222,4598.0,40.0,東京,53.0,A2,6.1,43.24,6.04,39.62,68.0,32.73,22.0,44.77,6.76,0.148695652173913,0.1577821011673152,0.3214285714285714,0.3571428571428571,3251.0,58.0,埼玉,50.0,A2,6.09,43.85,5.88,33.9,41.0,28.22,16.0,30.0,6.81,0.1822727272727272,0.1936140350877193,0.0689655172413793,0.3103448275862069,4765.0,34.0,福岡,52.0,B1,5.29,39.39,3.71,20.83,12.0,37.27,37.0,34.44,6.66,0.1473333333333333,0.1414634146341463,0.0,0.3333333333333333,4006.0,46.0,佐賀,51.0,B1,4.89,29.0,4.9,30.0,66.0,30.13,17.0,29.56,6.78,0.1822857142857142,0.1792924528301886,0.1142857142857142,0.3428571428571428,4000,48,広島,55,A2,5.69,37.8,6.43,57.14,48,34.18,15,43.75,6.75,0.2019565217391304,0.1692617449664429,0.0,0.0344827586206896,0,0.25746598239171936,0.2830341674393579,0.3437653831936065,0.06311463603204452,0.05261983094327163,4
2025-03-26,平和島,3,2,1,5,3620.0,51.0,福井,55.0,B1,3.48,15.31,5.0,27.03,52.0,33.74,41.0,29.53,6.78,0.1754166666666666,0.1809659090909091,0.0,0.0909090909090909,3489.0,58.0,静岡,53.0,A2,6.05,38.93,6.14,37.93,59.0,24.2,19.0,39.41,6.81,0.1393333333333333,0.1511832061068702,0.2,0.35,3710.0,50.0,香川,56.0,B1,5.13,29.03,7.56,44.44,40.0,40.49,31.0,41.14,6.75,0.1679999999999999,0.1741538461538461,0.0,0.1739130434782608,4982.0,28.0,兵庫,55.0,B1,3.86,18.46,3.44,0.0,29.0,47.27,11.0,32.14,6.8,0.144090909090909,0.1568589743589743,0.0,0.125,4604.0,36.0,愛知,53.0,A1,7.36,55.17,6.55,47.62,11.0,24.36,48.0,35.84,6.61,0.1683783783783783,0.1376016260162601,0.0,0.3636363636363636,5010,28,三重,55,A2,5.68,40.71,5.21,31.58,34,36.02,47,41.82,6.76,0.1551724137931034,0.151822429906542,0.0,0.125,0,0.32324549326562857,0.23301473741217085,0.06828817347710503,0.3179437595781775,0.057507836266918085,2
2025-03-26,平和島,4,1,4,2,4228.0,41.0,愛知,61.0,A2,5.69,44.95,5.14,42.86,72.0,39.02,34.0,26.71,6.79,0.1745454545454545,0.1722317596566523,0.0,0.1363636363636363,4515.0,38.0,佐賀,54.0,A2,5.85,40.71,6.55,54.55,53.0,34.76,74.0,22.79,6.85,0.1558,0.1636259541984732,0.1875,0.625,4432.0,39.0,埼玉,57.0,A2,5.7,34.88,6.27,42.31,44.0,37.5,46.0,35.84,6.81,0.1451111111111111,0.1585593220338983,0.0555555555555555,0.6666666666666666,5092.0,24.0,福岡,52.0,B1,5.07,29.06,6.09,36.36,70.0,35.15,28.0,31.65,6.72,0.1459090909090909,0.1458951965065502,0.0,0.3529411764705882,4150.0,43.0,静岡,58.0,A1,6.48,48.6,6.43,42.86,33.0,42.07,24.0,25.17,6.9,0.1166666666666666,0.127008547008547,0.0625,0.25,3346,58,兵庫,52,B1,4.16,20.0,4.03,24.14,24,48.15,36,34.42,6.79,0.1922727272727273,0.1753383458646616,0.0,0.3125,0,0.2588931770065453,0.2653354158073934,0.2251984790121905,0.23448323496004905,0.016089693213821765,3
2025-03-26,平和島,5,1,5,3,4528.0,36.0,埼玉,52.0,A1,6.02,40.32,6.97,45.95,32.0,28.22,20.0,32.58,6.7,0.1472340425531914,0.1504838709677419,0.2,0.2,4896.0,33.0,山口,59.0,B1,4.24,22.45,4.53,26.32,27.0,37.28,25.0,28.77,6.71,0.2014705882352941,0.1897765363128491,0.45,0.425,4414.0,38.0,東京,45.0,B1,3.58,20.29,3.58,21.05,14.0,26.49,75.0,35.29,6.76,0.1626086956521739,0.1744628099173553,0.2121212121212121,0.3636363636363636,3553.0,53.0,香川,53.0,B1,4.44,23.71,4.57,25.0,45.0,43.83,72.0,34.38,6.76,0.1690625,0.1864921465968586,0.1842105263157894,0.3684210526315789,3441.0,55.0,群馬,53.0,B1,4.9,25.66,5.27,25.0,61.0,30.43,26.0,35.98,6.75,0.19875,0.1921634615384615,0.1724137931034483,0.4482758620689655,3784,48,佐賀,54,B1,4.48,26.14,0.0,0.0,23,35.4,51,40.83,6.69,0.174,0.1590954773869346,0.09375,0.21875,1,0.32291348221235533,0.20675929712640176,0.1859585874918523,0.18854330109550527,0.09582533207388524,2
2025-03-26,平和島,6,2,3,6,4006.0,46.0,佐賀,51.0,B1,4.89,29.0,4.9,30.0,66.0,30.13,17.0,29.56,6.74,0.1763333333333333,0.1792924528301886,0.081081081081081,0.1351351351351351,3983.0,47.0,埼玉,51.0,A1,6.75,49.35,6.32,42.86,16.0,26.57,12.0,35.71,6.71,0.1475862068965517,0.1508866995073891,0.4722222222222222,0.3611111111111111,4683.0,34.0,広島,46.0,B1,4.77,30.23,4.25,25.0,51.0,43.29,45.0,30.99,6.71,0.1114814814814814,0.1219469026548672,0.2857142857142857,0.4642857142857143,4957.0,29.0,福岡,55.0,B1,4.67,29.37,4.41,29.41,58.0,35.98,49.0,23.31,6.77,0.1751612903225806,0.1744736842105263,0.1538461538461538,0.3846153846153846,4215.0,40.0,愛知,54.0,A2,5.91,40.88,5.93,36.59,28.0,36.65,73.0,33.75,6.9,0.1975555555555555,0.1676551724137931,0.064516129032258,0.3870967741935484,4797,33,三重,52,A2,5.48,40.0,5.6,60.0,31,27.81,14,32.03,6.77,0.1408333333333333,0.138265306122449,0.032258064516129,0.3870967741935484,0,0.527492973860241,0.1841188771248446,0.08689739939788145,0.13128426538563898,0.070206484231394,2
